# LUCIA Four Log File
# Date: 2025-12-15 18:50:44
# Format: START ligne = config démarrage, DATA lignes = données en temps réel
#
=== LUCIA START ===
PID: Kp=2.50 Ki=0.09 Kd=0.00
Time(ms), Temp(C), Target(C), P, I, D, Power(%)
9068460, 831.4, 834.0, 4.2, 86.1, 0.0, 90
9073553, 832.3, 834.0, 4.5, 86.3, 0.0, 90
9078641, 833.0, 835.0, 5.0, 86.4, 0.0, 91
9083735, 834.0, 836.0, 5.4, 86.5, 0.0, 91
9088831, 834.8, 837.0, 5.5, 86.6, 0.0, 92
9093925, 835.8, 838.0, 5.9, 86.7, 0.0, 92
9099018, 836.7, 839.0, 5.9, 86.8, 0.0, 92
9104112, 837.5, 840.0, 4.6, 86.8, 0.0, 91
9109208, 838.3, 840.0, 4.9, 87.0, 0.0, 91
9114306, 839.2, 841.0, 4.7, 87.1, 0.0, 91
9119406, 839.8, 842.0, 5.5, 87.2, 0.0, 92
9124505, 840.9, 843.0, 5.7, 87.3, 0.0, 92
9129608, 841.7, 844.0, 5.8, 87.4, 0.0, 93
9134709, 842.7, 845.0, 3.7, 87.5, 0.0, 91
9139810, 843.6, 845.0, 3.8, 87.6, 0.0, 91
9144912, 844.3, 846.0, 4.7, 87.6, 0.0, 92
9150016, 845.1, 847.0, 5.3, 87.7, 0.0, 93
9155118, 845.6, 848.0, 5.6, 87.9, 0.0, 93
9160221, 847.0, 849.0, 5.9, 87.9, 0.0, 93
9165326, 847.7, 850.0, 6.1, 88.0, 0.0, 94
9170426, 848.7, 851.0, 5.7, 88.1, 0.0, 93
9175531, 849.5, 851.0, 4.2, 88.2, 0.0, 92
9180632, 850.2, 852.0, 4.5, 88.3, 0.0, 92
9185731, 851.1, 853.0, 5.6, 88.4, 0.0, 93
9190834, 851.9, 854.0, 5.2, 88.5, 0.0, 93
9195931, 852.9, 855.0, 5.7, 88.6, 0.0, 94
9201030, 853.8, 856.0, 6.1, 88.7, 0.0, 94
9206130, 854.6, 857.0, 3.8, 88.8, 0.0, 92
9211231, 855.4, 857.0, 4.0, 88.9, 0.0, 92
9216328, 855.9, 858.0, 4.9, 89.0, 0.0, 93
9221428, 857.1, 859.0, 4.8, 89.1, 0.0, 93
9226525, 858.0, 860.0, 5.4, 89.2, 0.0, 94
9231623, 858.9, 861.0, 5.6, 89.3, 0.0, 94
9236723, 859.7, 862.0, 5.7, 89.4, 0.0, 95
9241820, 860.6, 862.0, 4.4, 89.4, 0.0, 93
9246918, 861.5, 863.0, 4.3, 89.5, 0.0, 93
9252019, 862.2, 864.0, 4.5, 89.6, 0.0, 94
9257116, 863.2, 865.0, 5.0, 89.7, 0.0, 94
9262216, 864.0, 866.0, 5.3, 89.8, 0.0, 95
9267319, 864.8, 867.0, 6.1, 89.9, 0.0, 95
9272423, 865.5, 868.0, 3.8, 90.0, 0.0, 93
9277522, 866.4, 868.0, 4.0, 90.1, 0.0, 94
9282627, 867.1, 869.0, 5.4, 90.2, 0.0, 95
9287729, 867.9, 870.0, 5.6, 90.3, 0.0, 95
9292832, 868.6, 871.0, 6.1, 90.4, 0.0, 96
9297936, 869.5, 872.0, 6.5, 90.5, 0.0, 96
9303036, 870.3, 873.0, 6.9, 90.6, 0.0, 97
9308138, 871.2, 874.0, 5.1, 90.7, 0.0, 95
9313244, 871.9, 874.0, 5.5, 90.9, 0.0, 96
9318343, 872.7, 875.0, 5.9, 91.0, 0.0, 96
9323443, 873.5, 876.0, 6.9, 91.1, 0.0, 97
9328546, 874.2, 877.0, 7.1, 91.2, 0.0, 98
9333650, 875.0, 878.0, 7.5, 91.4, 0.0, 98
9338748, 876.0, 879.0, 5.5, 91.5, 0.0, 96
9343850, 876.9, 879.0, 5.7, 91.6, 0.0, 97
9348948, 877.7, 880.0, 6.4, 91.7, 0.0, 98
9354047, 878.5, 881.0, 6.7, 91.8, 0.0, 98
9359147, 879.3, 882.0, 6.9, 92.0, 0.0, 98
9364255, 880.3, 883.0, 7.6, 92.1, 0.0, 99
9369351, 881.1, 884.0, 7.4, 92.2, 0.0, 99
9374448, 882.0, 885.0, 7.5, 92.3, 0.0, 99
9379544, 882.8, 885.0, 5.8, 92.4, 0.0, 98
9384655, 883.7, 886.0, 6.1, 92.6, 0.0, 98
9389783, 884.4, 887.0, 6.9, 92.7, 0.0, 99
9394900, 885.2, 888.0, 7.2, 92.8, 0.0, 100
9400022, 886.2, 889.0, 7.2, 93.0, 0.0, 100
9405143, 887.1, 890.0, 7.9, 93.1, 0.0, 100
9410274, 888.0, 891.0, 5.1, 93.2, 0.0, 98
9415401, 888.8, 891.0, 5.5, 93.3, 0.0, 98
9420402, 889.6, 892.0, 6.3, 93.4, 0.0, 99
9425528, 890.6, 893.0, 6.2, 93.6, 0.0, 99
9430656, 891.4, 894.0, 7.2, 93.7, 0.0, 100
9435794, 892.1, 895.0, 7.3, 93.8, 0.0, 100
9440806, 893.1, 896.0, 5.5, 93.9, 0.0, 99
9445812, 894.1, 896.0, 5.1, 94.0, 0.0, 99
9450821, 895.0, 897.0, 5.7, 94.1, 0.0, 99
9455958, 895.8, 898.0, 5.9, 94.2, 0.0, 100
9460959, 896.6, 899.0, 5.9, 94.4, 0.0, 100
9465961, 897.5, 900.0, 6.4, 94.4, 0.0, 100
9471099, 898.4, 901.0, 6.6, 94.6, 0.0, 100
9476108, 899.3, 902.0, 4.4, 94.6, 0.0, 98
9481112, 900.2, 902.0, 4.9, 94.8, 0.0, 99
9486251, 901.0, 903.0, 5.4, 94.8, 0.0, 100
9491389, 901.9, 904.0, 5.4, 95.0, 0.0, 100
9496525, 902.7, 905.0, 5.8, 95.1, 0.0, 100
9501661, 903.7, 906.0, 6.3, 95.1, 0.0, 100
9506675, 904.6, 907.0, 6.4, 95.3, 0.0, 100
9511701, 905.3, 907.0, 4.8, 95.3, 0.0, 100
9516712, 906.0, 908.0, 4.9, 95.4, 0.0, 100
9521740, 907.0, 909.0, 5.9, 95.5, 0.0, 100
9526770, 907.8, 910.0, 6.1, 95.7, 0.0, 100
9531800, 908.6, 911.0, 6.6, 95.7, 0.0, 100
9536833, 909.4, 912.0, 7.0, 95.9, 0.0, 100
9541863, 910.2, 912.0, 5.0, 96.0, 0.0, 100
9546896, 911.0, 913.0, 5.2, 96.1, 0.0, 100
9551930, 911.9, 914.0, 5.9, 96.2, 0.0, 100
9556960, 912.6, 915.0, 6.3, 96.3, 0.0, 100
9561988, 913.2, 916.0, 7.3, 96.4, 0.0, 100
9567019, 914.1, 917.0, 7.4, 96.5, 0.0, 100
9572050, 914.8, 917.0, 5.7, 96.6, 0.0, 100
9577079, 915.6, 918.0, 6.2, 96.8, 0.0, 100
9582109, 916.5, 919.0, 7.0, 96.9, 0.0, 100
9587138, 917.0, 920.0, 7.4, 97.0, 0.0, 100
9592165, 917.8, 921.0, 8.5, 97.1, 0.0, 100
9597192, 918.6, 922.0, 8.8, 97.3, 0.0, 100
9602217, 919.2, 923.0, 7.3, 97.4, 0.0, 100
9607241, 920.0, 923.0, 7.9, 97.6, 0.0, 100
9612265, 920.7, 924.0, 8.6, 97.7, 0.0, 100
9617291, 921.4, 925.0, 9.2, 97.9, 0.0, 100
9622313, 922.2, 926.0, 10.0, 98.1, 0.0, 100
9627335, 922.8, 927.0, 10.6, 98.3, 0.0, 100
9632358, 923.4, 928.0, 9.3, 98.4, 0.0, 100
9637382, 924.2, 928.0, 9.8, 98.6, 0.0, 100
9642411, 924.9, 929.0, 10.5, 98.8, 0.0, 100
9647438, 925.6, 930.0, 11.1, 99.0, 0.0, 100
9652465, 926.3, 931.0, 12.3, 99.2, 0.0, 100
9657494, 927.0, 932.0, 12.8, 99.5, 0.0, 100
9662520, 927.6, 933.0, 11.5, 99.7, 0.0, 100
9667544, 928.3, 933.0, 12.0, 99.9, 0.0, 100
9672572, 929.0, 934.0, 12.9, 100.0, 0.0, 100
9677601, 929.7, 935.0, 13.6, 100.0, 0.0, 100
9682627, 930.4, 936.0, 14.6, 100.0, 0.0, 100
9687654, 931.1, 937.0, 14.8, 100.0, 0.0, 100
9692682, 931.7, 938.0, 13.4, 100.0, 0.0, 100
9697704, 932.4, 938.0, 14.3, 100.0, 0.0, 100
9702729, 933.0, 939.0, 15.0, 100.0, 0.0, 100
9707756, 933.8, 940.0, 16.0, 100.0, 0.0, 100
9712788, 934.3, 941.0, 16.9, 100.0, 0.0, 100
9717818, 935.1, 942.0, 17.6, 100.0, 0.0, 100
9722846, 935.6, 943.0, 16.2, 100.0, 0.0, 100
9727873, 936.3, 943.0, 16.8, 100.0, 0.0, 100
9732903, 937.1, 944.0, 17.9, 100.0, 0.0, 100
9737934, 937.7, 945.0, 18.6, 100.0, 0.0, 100
9742961, 938.3, 946.0, 19.5, 100.0, 0.0, 100
9747991, 939.0, 947.0, 20.1, 100.0, 0.0, 100
9753022, 939.6, 948.0, 21.1, 100.0, 0.0, 100
9758052, 940.4, 948.0, 19.2, 100.0, 0.0, 100
9763086, 940.9, 949.0, 20.4, 100.0, 0.0, 100
9768118, 941.5, 950.0, 21.2, 100.0, 0.0, 100
9773148, 942.3, 951.0, 22.4, 100.0, 0.0, 100
9778179, 943.0, 952.0, 22.8, 100.0, 0.0, 100
9783206, 943.5, 953.0, 24.1, 100.0, 0.0, 100
9788239, 944.1, 954.0, 22.2, 100.0, 0.0, 100
9793273, 944.9, 954.0, 23.1, 100.0, 0.0, 100
9798306, 945.4, 955.0, 24.0, 100.0, 0.0, 100
9803337, 946.1, 956.0, 25.2, 100.0, 0.0, 100
9808370, 946.6, 957.0, 26.0, 100.0, 0.0, 100
9813403, 947.3, 958.0, 27.2, 100.0, 0.0, 100
9818433, 947.8, 959.0, 28.2, 100.0, 0.0, 100
9823463, 948.5, 959.0, 26.7, 100.0, 0.0, 100
9828492, 949.1, 960.0, 27.4, 100.0, 0.0, 100
9833521, 949.6, 961.0, 28.5, 100.0, 0.0, 100
9838547, 950.2, 962.0, 29.7, 100.0, 0.0, 100
9843573, 950.8, 963.0, 30.7, 100.0, 0.0, 100
9848601, 951.5, 964.0, 31.3, 100.0, 0.0, 100
9853629, 952.1, 964.0, 30.1, 100.0, 0.0, 100
9858655, 952.7, 965.0, 31.0, 100.0, 0.0, 100
9863681, 953.2, 966.0, 32.2, 100.0, 0.0, 100
9868708, 953.9, 967.0, 32.9, 100.0, 0.0, 100
9873739, 954.3, 968.0, 34.4, 100.0, 0.0, 100
9878768, 955.0, 969.0, 35.2, 100.0, 0.0, 100
9883799, 955.5, 969.0, 33.9, 100.0, 0.0, 100
9888829, 956.0, 970.0, 35.0, 100.0, 0.0, 100
9893861, 956.6, 971.0, 36.3, 100.0, 0.0, 100
9898893, 957.2, 972.0, 37.0, 100.0, 0.0, 100
9903922, 957.9, 973.0, 38.4, 100.0, 0.0, 100
9908950, 958.4, 974.0, 39.2, 100.0, 0.0, 100
9913982, 959.0, 974.0, 38.0, 100.0, 0.0, 100
9919015, 959.4, 975.0, 39.2, 100.0, 0.0, 100
9924045, 959.9, 976.0, 40.9, 100.0, 0.0, 100
9929073, 960.4, 977.0, 41.6, 100.0, 0.0, 100
9934103, 961.0, 978.0, 42.9, 100.0, 0.0, 100
9939132, 961.6, 979.0, 43.9, 100.0, 0.0, 100
9944160, 962.2, 980.0, 42.4, 100.0, 0.0, 100
9949184, 962.7, 980.0, 43.5, 100.0, 0.0, 100
9954208, 963.1, 981.0, 45.0, 100.0, 0.0, 100
9959233, 963.7, 982.0, 45.9, 100.0, 0.0, 100
9964260, 964.1, 983.0, 47.4, 100.0, 0.0, 100
9969286, 964.7, 984.0, 48.0, 100.0, 0.0, 100
9974313, 965.2, 985.0, 47.2, 100.0, 0.0, 100
9979340, 965.8, 985.0, 48.0, 100.0, 0.0, 100
9984367, 966.3, 986.0, 49.5, 100.0, 0.0, 100
9989397, 966.9, 987.0, 50.7, 100.0, 0.0, 100
9994426, 967.3, 988.0, 51.8, 100.0, 0.0, 100
9999454, 967.8, 989.0, 53.2, 100.0, 0.0, 100
10004482, 968.4, 990.0, 52.0, 100.0, 0.0, 100
10009512, 968.9, 990.0, 52.7, 100.0, 0.0, 100
10014545, 969.4, 991.0, 54.0, 100.0, 0.0, 100
10019576, 970.0, 992.0, 55.1, 100.0, 0.0, 100
10024606, 970.6, 993.0, 56.2, 100.0, 0.0, 100
10029639, 971.1, 994.0, 57.0, 100.0, 0.0, 100
10034674, 971.7, 995.0, 56.4, 100.0, 0.0, 100
10039704, 972.2, 995.0, 57.3, 100.0, 0.0, 100
10044731, 972.7, 996.0, 58.4, 100.0, 0.0, 100
10049759, 973.3, 997.0, 59.4, 100.0, 0.0, 100
10054788, 973.8, 998.0, 60.7, 100.0, 0.0, 100
10059817, 974.4, 999.0, 61.5, 100.0, 0.0, 100
10064854, 974.8, 1000.0, 60.5, 100.0, 0.0, 100
10069925, 975.4, 1000.0, 61.5, 100.0, 0.0, 100
10075000, 976.0, 1001.0, 63.0, 100.0, 0.0, 100
10080072, 976.6, 1002.0, 64.0, 100.0, 0.0, 100
10085144, 977.0, 1003.0, 65.4, 100.0, 0.0, 100
10090218, 977.4, 1004.0, 66.7, 100.0, 0.0, 100
10095292, 978.0, 1005.0, 68.1, 100.0, 0.0, 100
10100364, 978.5, 1006.0, 69.0, 100.0, 0.0, 100
10105438, 979.0, 1006.0, 67.8, 100.0, 0.0, 100
10110513, 979.5, 1007.0, 69.1, 100.0, 0.0, 100
10115582, 980.0, 1008.0, 70.4, 100.0, 0.0, 100
10120653, 980.6, 1009.0, 71.3, 100.0, 0.0, 100
10125726, 981.2, 1010.0, 72.4, 100.0, 0.0, 100
10130800, 981.5, 1011.0, 73.5, 100.0, 0.0, 100
10135874, 982.1, 1011.0, 72.3, 100.0, 0.0, 100
10140945, 982.7, 1012.0, 73.7, 100.0, 0.0, 100
10146015, 983.1, 1013.0, 75.0, 100.0, 0.0, 100
10151089, 983.6, 1014.0, 75.9, 100.0, 0.0, 100
10156166, 984.2, 1015.0, 77.6, 100.0, 0.0, 100
10161244, 984.7, 1016.0, 78.5, 100.0, 0.0, 100
10166321, 985.2, 1017.0, 77.2, 100.0, 0.0, 100
10171399, 985.7, 1017.0, 78.5, 100.0, 0.0, 100
10176475, 986.2, 1018.0, 79.5, 100.0, 0.0, 100
10181552, 986.7, 1019.0, 80.9, 100.0, 0.0, 100
10186628, 987.1, 1020.0, 82.5, 100.0, 0.0, 100
10191702, 987.5, 1021.0, 83.7, 100.0, 0.0, 100
10196774, 988.1, 1022.0, 82.6, 100.0, 0.0, 100
10201845, 988.6, 1022.0, 83.6, 100.0, 0.0, 100
10206918, 989.0, 1023.0, 85.3, 100.0, 0.0, 100
10211994, 989.6, 1024.0, 86.1, 100.0, 0.0, 100
10217069, 990.1, 1025.0, 87.4, 100.0, 0.0, 100
10222142, 990.6, 1026.0, 88.8, 100.0, 0.0, 100
10227218, 991.1, 1027.0, 90.3, 100.0, 0.0, 100
10232295, 991.4, 1028.0, 88.6, 100.0, 0.0, 100
10237366, 991.9, 1028.0, 90.5, 100.0, 0.0, 100
10242439, 992.5, 1029.0, 91.5, 100.0, 0.0, 100
10247512, 992.9, 1030.0, 93.3, 100.0, 0.0, 100
10252584, 993.3, 1031.0, 94.4, 100.0, 0.0, 100
10257660, 993.9, 1032.0, 95.7, 100.0, 0.0, 100
10262734, 994.4, 1033.0, 96.9, 100.0, 0.0, 100
10267808, 995.0, 1033.0, 95.5, 100.0, 0.0, 100
10272884, 995.4, 1034.0, 96.7, 100.0, 0.0, 100
10277959, 995.9, 1035.0, 97.9, 100.0, 0.0, 100
10283033, 996.3, 1036.0, 99.4, 100.0, 0.0, 100
10288107, 996.9, 1037.0, 100.5, 100.0, 0.0, 100
10293183, 997.2, 1038.0, 101.9, 100.0, 0.0, 100
10298256, 997.7, 1039.0, 101.2, 100.0, 0.0, 100
10303330, 998.2, 1039.0, 101.9, 100.0, 0.0, 100
10308405, 998.6, 1040.0, 103.8, 100.0, 0.0, 100
10313485, 999.2, 1041.0, 104.6, 100.0, 0.0, 100
10318581, 999.7, 1042.0, 105.7, 100.0, 0.0, 100
10323701, 1000.3, 1043.0, 107.1, 100.0, 0.0, 100
10328821, 1000.7, 1044.0, 105.9, 100.0, 0.0, 100
10333947, 1001.1, 1044.0, 107.3, 100.0, 0.0, 100
10339069, 1001.7, 1045.0, 108.6, 100.0, 0.0, 100
10344190, 1002.3, 1046.0, 109.5, 100.0, 0.0, 100
10349313, 1002.7, 1047.0, 111.0, 100.0, 0.0, 100
10354434, 1003.1, 1048.0, 112.5, 100.0, 0.0, 100
10359555, 1003.5, 1049.0, 113.9, 100.0, 0.0, 100
10364680, 1004.0, 1050.0, 115.0, 100.0, 0.0, 100
10369802, 1004.6, 1050.0, 113.8, 100.0, 0.0, 100
10374925, 1005.0, 1051.0, 115.1, 100.0, 0.0, 100
10380045, 1005.4, 1052.0, 116.6, 100.0, 0.0, 100
10385164, 1006.0, 1053.0, 118.0, 100.0, 0.0, 100
10390285, 1006.3, 1054.0, 119.3, 100.0, 0.0, 100
10395409, 1006.7, 1055.0, 120.6, 100.0, 0.0, 100
10400531, 1007.3, 1056.0, 119.5, 100.0, 0.0, 100
10405652, 1007.8, 1056.0, 120.8, 100.0, 0.0, 100
10410771, 1008.2, 1057.0, 122.1, 100.0, 0.0, 100
10415890, 1008.7, 1058.0, 123.5, 100.0, 0.0, 100
10421009, 1009.1, 1059.0, 124.7, 100.0, 0.0, 100
10426130, 1009.4, 1060.0, 126.0, 100.0, 0.0, 100
10431249, 1010.0, 1061.0, 127.7, 100.0, 0.0, 100
10436371, 1010.4, 1062.0, 126.5, 100.0, 0.0, 100
10441491, 1010.8, 1062.0, 128.1, 100.0, 0.0, 100
10446612, 1011.4, 1063.0, 129.3, 100.0, 0.0, 100
10451734, 1011.8, 1064.0, 130.4, 100.0, 0.0, 100
10456854, 1012.3, 1065.0, 131.7, 100.0, 0.0, 100
10461973, 1012.8, 1066.0, 133.4, 100.0, 0.0, 100
10467093, 1013.3, 1067.0, 134.6, 100.0, 0.0, 100
10472215, 1013.7, 1068.0, 133.6, 100.0, 0.0, 100
10477336, 1014.1, 1068.0, 135.0, 100.0, 0.0, 100
10482462, 1014.5, 1069.0, 136.4, 100.0, 0.0, 100
10487586, 1015.1, 1070.0, 137.5, 100.0, 0.0, 100
10492711, 1015.5, 1071.0, 139.2, 100.0, 0.0, 100
10497837, 1015.9, 1072.0, 140.5, 100.0, 0.0, 100
10502960, 1016.4, 1073.0, 139.3, 100.0, 0.0, 100
10508083, 1016.8, 1074.0, 140.5, 100.0, 0.0, 100
10513210, 1017.2, 1074.0, 142.1, 100.0, 0.0, 100
10518336, 1017.7, 1075.0, 143.4, 100.0, 0.0, 100
10523458, 1018.1, 1076.0, 145.0, 100.0, 0.0, 100
10528582, 1018.6, 1077.0, 146.4, 100.0, 0.0, 100
10533708, 1019.0, 1078.0, 147.8, 100.0, 0.0, 100
10538832, 1019.3, 1079.0, 149.5, 100.0, 0.0, 100
10543955, 1019.8, 1079.0, 148.3, 100.0, 0.0, 100
10549072, 1020.3, 1080.0, 149.5, 100.0, 0.0, 100
10554191, 1020.7, 1081.0, 150.9, 100.0, 0.0, 100
10559310, 1020.9, 1082.0, 153.1, 100.0, 0.0, 100
10564428, 1021.6, 1083.0, 153.8, 100.0, 0.0, 100
10569544, 1022.1, 1084.0, 155.1, 100.0, 0.0, 100
10574662, 1022.5, 1085.0, 153.9, 100.0, 0.0, 100
10579779, 1022.9, 1085.0, 155.4, 100.0, 0.0, 100
10584896, 1023.4, 1086.0, 157.1, 100.0, 0.0, 100
10590015, 1023.7, 1087.0, 158.4, 100.0, 0.0, 100
10595134, 1024.3, 1088.0, 159.6, 100.0, 0.0, 100
10600254, 1024.7, 1089.0, 161.0, 100.0, 0.0, 100
10605374, 1025.1, 1090.0, 162.1, 100.0, 0.0, 100
10610494, 1025.3, 1091.0, 164.6, 100.0, 0.0, 100
10615616, 1025.9, 1091.0, 162.7, 100.0, 0.0, 100
10620737, 1026.5, 1092.0, 163.8, 100.0, 0.0, 100
10625860, 1027.0, 1093.0, 165.1, 100.0, 0.0, 100
10630985, 1027.5, 1094.0, 166.5, 100.0, 0.0, 100
10636108, 1028.0, 1095.0, 167.9, 100.0, 0.0, 100
10641230, 1028.2, 1096.0, 169.6, 100.0, 0.0, 100
10646353, 1028.6, 1097.0, 168.6, 100.0, 0.0, 100
10651479, 1029.1, 1097.0, 169.8, 100.0, 0.0, 100
10656602, 1029.6, 1098.0, 171.1, 100.0, 0.0, 100
10661725, 1030.0, 1099.0, 172.5, 100.0, 0.0, 100
10666847, 1030.4, 1100.0, 174.0, 100.0, 0.0, 100
10671973, 1030.9, 1101.0, 175.4, 100.0, 0.0, 100
10677099, 1031.2, 1102.0, 177.1, 100.0, 0.0, 100
10682222, 1031.6, 1103.0, 176.0, 100.0, 0.0, 100
10687342, 1032.0, 1103.0, 177.7, 100.0, 0.0, 100
10692463, 1032.4, 1104.0, 178.9, 100.0, 0.0, 100
10697583, 1032.9, 1105.0, 180.4, 100.0, 0.0, 100
10702703, 1033.2, 1106.0, 182.0, 100.0, 0.0, 100
10707823, 1033.7, 1107.0, 183.5, 100.0, 0.0, 100
10712947, 1034.1, 1108.0, 184.8, 100.0, 0.0, 100
10718068, 1034.4, 1109.0, 184.2, 100.0, 0.0, 100
10723191, 1035.0, 1109.0, 185.3, 100.0, 0.0, 100
10728313, 1035.2, 1110.0, 187.3, 100.0, 0.0, 100
10733438, 1035.8, 1111.0, 188.5, 100.0, 0.0, 100
10738562, 1036.1, 1112.0, 190.0, 100.0, 0.0, 100
10743684, 1036.4, 1113.0, 191.7, 100.0, 0.0, 100
10748806, 1036.8, 1114.0, 190.6, 100.0, 0.0, 100
10753933, 1037.1, 1114.0, 192.3, 100.0, 0.0, 100
10759056, 1037.6, 1115.0, 193.5, 100.0, 0.0, 100
10764179, 1038.1, 1116.0, 194.8, 100.0, 0.0, 100
10769302, 1038.4, 1117.0, 196.5, 100.0, 0.0, 100
10774426, 1039.0, 1118.0, 197.9, 100.0, 0.0, 100
10779550, 1039.4, 1119.0, 199.2, 100.0, 0.0, 100
10784676, 1039.8, 1120.0, 200.7, 100.0, 0.0, 100
10789798, 1040.3, 1120.0, 199.6, 100.0, 0.0, 100
10794924, 1040.6, 1121.0, 201.2, 100.0, 0.0, 100
10800048, 1041.0, 1122.0, 202.9, 100.0, 0.0, 100
10805172, 1041.4, 1123.0, 204.2, 100.0, 0.0, 100
10810296, 1041.7, 1124.0, 205.9, 100.0, 0.0, 100
10815419, 1042.2, 1125.0, 207.2, 100.0, 0.0, 100
10820541, 1042.6, 1126.0, 206.4, 100.0, 0.0, 100
10825663, 1042.9, 1126.0, 207.4, 100.0, 0.0, 100
10830787, 1043.4, 1127.0, 209.2, 100.0, 0.0, 100
10835911, 1043.9, 1128.0, 210.3, 100.0, 0.0, 100
10841038, 1044.3, 1129.0, 212.5, 100.0, 0.0, 100
10846168, 1044.5, 1130.0, 214.0, 100.0, 0.0, 100
10851295, 1045.0, 1131.0, 215.0, 100.0, 0.0, 100
10856424, 1045.3, 1132.0, 214.5, 100.0, 0.0, 100
10861549, 1045.8, 1132.0, 215.6, 100.0, 0.0, 100
10866675, 1046.3, 1133.0, 217.0, 100.0, 0.0, 100
10871803, 1046.6, 1134.0, 218.6, 100.0, 0.0, 100
10876934, 1047.0, 1135.0, 219.9, 100.0, 0.0, 100
10882062, 1047.5, 1136.0, 221.7, 100.0, 0.0, 100
10887189, 1047.8, 1137.0, 223.2, 100.0, 0.0, 100
10892316, 1048.3, 1138.0, 222.0, 100.0, 0.0, 100
10897441, 1048.5, 1138.0, 223.4, 100.0, 0.0, 100
10902571, 1049.0, 1139.0, 225.4, 100.0, 0.0, 100
10907701, 1049.3, 1140.0, 227.2, 100.0, 0.0, 100
10912832, 1049.5, 1141.0, 228.8, 100.0, 0.0, 100
10917960, 1050.1, 1142.0, 230.3, 100.0, 0.0, 100
10923085, 1050.6, 1143.0, 231.0, 100.0, 0.0, 100
10928212, 1050.8, 1144.0, 230.5, 100.0, 0.0, 100
10933344, 1051.3, 1144.0, 231.6, 100.0, 0.0, 100
10938471, 1051.8, 1145.0, 233.1, 100.0, 0.0, 100
10943596, 1052.2, 1146.0, 234.6, 100.0, 0.0, 100
10948722, 1052.5, 1147.0, 236.3, 100.0, 0.0, 100
10953848, 1053.0, 1148.0, 237.6, 100.0, 0.0, 100
10958973, 1053.5, 1149.0, 237.0, 100.0, 0.0, 100
10964103, 1053.8, 1150.0, 238.3, 100.0, 0.0, 100
10969229, 1054.2, 1150.0, 239.7, 100.0, 0.0, 100
10974358, 1054.5, 1151.0, 240.9, 100.0, 0.0, 100
10979483, 1055.0, 1152.0, 242.9, 100.0, 0.0, 100
10984607, 1055.4, 1153.0, 244.2, 100.0, 0.0, 100
10989732, 1055.7, 1154.0, 245.7, 100.0, 0.0, 100
10994861, 1055.9, 1155.0, 247.8, 100.0, 0.0, 100
10999986, 1056.2, 1155.0, 247.2, 100.0, 0.0, 100
11005111, 1056.8, 1156.0, 248.6, 100.0, 0.0, 100
11010238, 1057.2, 1157.0, 249.6, 100.0, 0.0, 100
11015363, 1057.6, 1158.0, 251.1, 100.0, 0.0, 100
11020486, 1057.9, 1159.0, 253.3, 100.0, 0.0, 100
11025611, 1058.2, 1160.0, 254.6, 100.0, 0.0, 100
11030734, 1058.5, 1161.0, 253.6, 100.0, 0.0, 100
11035863, 1058.9, 1161.0, 255.2, 100.0, 0.0, 100
11040987, 1059.3, 1162.0, 257.1, 100.0, 0.0, 100
11046110, 1059.7, 1163.0, 258.4, 100.0, 0.0, 100
11051234, 1060.2, 1164.0, 259.8, 100.0, 0.0, 100
11056360, 1060.6, 1165.0, 261.1, 100.0, 0.0, 100
11061486, 1060.9, 1166.0, 262.6, 100.0, 0.0, 100
11066612, 1061.3, 1167.0, 264.5, 100.0, 0.0, 100
11071737, 1061.8, 1167.0, 263.5, 100.0, 0.0, 100
11076859, 1062.2, 1168.0, 265.1, 100.0, 0.0, 100
11081984, 1062.5, 1169.0, 266.4, 100.0, 0.0, 100
11087109, 1062.9, 1170.0, 267.7, 100.0, 0.0, 100
11092235, 1063.2, 1171.0, 269.7, 100.0, 0.0, 100
11097361, 1063.5, 1172.0, 271.5, 100.0, 0.0, 100
11102488, 1063.8, 1173.0, 270.3, 100.0, 0.0, 100
11107615, 1064.4, 1173.0, 271.8, 100.0, 0.0, 100
11112744, 1064.8, 1174.0, 273.2, 100.0, 0.0, 100
11117873, 1065.0, 1175.0, 275.0, 100.0, 0.0, 100
11123000, 1065.4, 1176.0, 276.2, 100.0, 0.0, 100
11128127, 1065.9, 1177.0, 277.8, 100.0, 0.0, 100
11133254, 1066.3, 1178.0, 279.8, 100.0, 0.0, 100
11138380, 1066.7, 1179.0, 278.7, 100.0, 0.0, 100
11143510, 1067.0, 1179.0, 280.1, 100.0, 0.0, 100
11148635, 1067.3, 1180.0, 281.7, 100.0, 0.0, 100
11153760, 1067.8, 1181.0, 283.5, 100.0, 0.0, 100
11158882, 1068.2, 1182.0, 284.7, 100.0, 0.0, 100
11164001, 1068.5, 1183.0, 286.3, 100.0, 0.0, 100
11169124, 1068.7, 1184.0, 287.9, 100.0, 0.0, 100
11174248, 1069.2, 1185.0, 287.1, 100.0, 0.0, 100
11179372, 1069.6, 1185.0, 288.9, 100.0, 0.0, 100
11184494, 1069.9, 1186.0, 290.3, 100.0, 0.0, 100
11189618, 1070.3, 1187.0, 291.6, 100.0, 0.0, 100
11194741, 1070.8, 1188.0, 293.5, 100.0, 0.0, 100
11199866, 1071.1, 1189.0, 295.0, 100.0, 0.0, 100
11204992, 1071.5, 1190.0, 294.1, 100.0, 0.0, 100
